config_id,direction,query_first,families,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification
426:query_sentence:head:513:V,noise,False,89,-0.24966250644640975,0.2508557780405109,-0.188720703125,-0.91619873046875,0.0322265625,0.9775280898876404,0.7303370786516854,True,coherent
426:query_sentence:head:513:V,noise,True,89,-0.09956170735734232,0.09968240609329738,-0.0869140625,-0.337646484375,0.00537109375,0.9887640449438202,0.38202247191011235,False,below_rule
426:query_sentence:head:513:V,restore,False,89,-0.2517073770587364,0.25337795729047796,-0.19354248046875,-1.12060546875,0.0498046875,0.9662921348314607,0.8089887640449438,True,coherent
426:query_sentence:head:513:V,restore,True,89,-0.09823780381277705,0.10107971041390065,-0.09002685546875,-0.41796875,0.0428466796875,0.9213483146067416,0.39325842696629215,True,heterogeneous
426:query_sentence:head:547:V,noise,False,89,0.18450687708479635,0.18450687708479635,0.131591796875,0.0054931640625,0.6669921875,1.0,0.6741573033707865,True,coherent
426:query_sentence:head:547:V,noise,True,89,0.11566829681396484,0.11566829681396484,0.09491539001464844,0.00457763671875,0.529052734375,1.0,0.4943820224719101,True,coherent
426:query_sentence:head:547:V,restore,False,89,0.17314688007483323,0.17398628492033882,0.14501953125,-0.032470703125,0.64404296875,0.9775280898876404,0.6966292134831461,True,coherent
426:query_sentence:head:547:V,restore,True,89,0.1058526842781667,0.10711316312297006,0.08807373046875,-0.033935546875,0.52001953125,0.9438202247191011,0.4157303370786517,True,coherent
426:query_sentence:head:594:K,noise,False,89,-0.13682796178239115,0.19162518790598665,-0.08447265625,-1.010528564453125,0.42333984375,0.6966292134831461,0.5842696629213483,True,heterogeneous
426:query_sentence:head:594:K,noise,True,89,-0.07696651608756419,0.09458973166647922,-0.0654296875,-0.362548828125,0.331298828125,0.8539325842696629,0.3595505617977528,False,below_rule
426:query_sentence:head:594:K,restore,False,89,-0.08931903624802492,0.15769641319017733,-0.08056640625,-0.505859375,0.39453125,0.7303370786516854,0.5955056179775281,True,heterogeneous
426:query_sentence:head:594:K,restore,True,89,-0.057921677492977525,0.09443501676066537,-0.059326171875,-0.4783935546875,0.2626953125,0.7865168539325843,0.3707865168539326,False,below_rule
426:query_sentence:head:595:V,noise,False,89,-0.11135187041893434,0.1116700761773613,-0.0751953125,-0.5550537109375,0.01416015625,0.9887640449438202,0.42696629213483145,True,coherent
426:query_sentence:head:595:V,noise,True,89,-0.1214735374022066,0.12272441521119536,-0.10498046875,-0.406494140625,0.04766845703125,0.9775280898876404,0.5393258426966292,True,coherent
426:query_sentence:head:595:V,restore,False,89,-0.10721776726540555,0.10999932449855161,-0.08154296875,-0.66552734375,0.046630859375,0.9438202247191011,0.39325842696629215,True,coherent
426:query_sentence:head:595:V,restore,True,89,-0.09895660100358256,0.10616423574726233,-0.086181640625,-0.368408203125,0.12890625,0.898876404494382,0.47191011235955055,True,heterogeneous
426:query_sentence:mlp:14:,noise,False,89,0.2424516999319698,0.24486567465107092,0.208251953125,-0.0771484375,0.912109375,0.9438202247191011,0.7528089887640449,True,coherent
426:query_sentence:mlp:14:,noise,True,89,0.12599935424461794,0.13192182176568534,0.107666015625,-0.09820556640625,0.471923828125,0.9213483146067416,0.5393258426966292,True,coherent
426:query_sentence:mlp:14:,restore,False,89,0.21329654736465284,0.21490952138150676,0.1531982421875,-0.0634765625,1.177734375,0.9775280898876404,0.6404494382022472,True,coherent
426:query_sentence:mlp:14:,restore,True,89,0.13055351343047752,0.13541163755266855,0.1014404296875,-0.071044921875,0.85015869140625,0.9213483146067416,0.5056179775280899,True,coherent
474:query_sentence:head:513:V,noise,False,89,0.20975434378291782,0.2098503541410639,0.171875,-0.0042724609375,0.769775390625,0.9887640449438202,0.8314606741573034,True,coherent
474:query_sentence:head:513:V,noise,True,89,0.0622922597306498,0.06406913714462452,0.049560546875,-0.043670654296875,0.370849609375,0.9101123595505618,0.20224719101123595,False,below_rule
474:query_sentence:head:513:V,restore,False,89,0.20533947462446234,0.20731454484918144,0.1845703125,-0.039306640625,0.7119140625,0.9662921348314607,0.7303370786516854,True,coherent
474:query_sentence:head:513:V,restore,True,89,0.0739831817284059,0.07500157731302669,0.0595703125,-0.032501220703125,0.310302734375,0.9662921348314607,0.25842696629213485,False,below_rule
505:query_child_last:head:513:V,noise,False,89,0.23455004745654845,0.23606701111525633,0.20849609375,-0.04736328125,0.646484375,0.9775280898876404,0.7752808988764045,True,coherent
505:query_child_last:head:513:V,noise,True,89,0.12849138024147977,0.13455580593494887,0.11664581298828125,-0.1201171875,0.43212890625,0.9438202247191011,0.5842696629213483,True,coherent
505:query_child_last:head:513:V,restore,False,89,0.2454710542485955,0.24552591731039325,0.1953125,-0.00244140625,1.232421875,0.9887640449438202,0.7865168539325843,True,coherent
505:query_child_last:head:513:V,restore,True,89,0.1286366441276636,0.12994945719001,0.10804128646850586,-0.0460205078125,0.466552734375,0.9662921348314607,0.5393258426966292,True,coherent
505:query_child_last:head:533:V,noise,False,89,0.22591065824701545,0.22742487875263342,0.1807861328125,-0.0673828125,1.608642578125,0.9887640449438202,0.7303370786516854,True,coherent
505:query_child_last:head:533:V,noise,True,89,0.19438487492250592,0.20288864950115762,0.173583984375,-0.1038818359375,0.7939453125,0.9325842696629213,0.7415730337078652,True,coherent
505:query_child_last:head:533:V,restore,False,89,0.24987660097272207,0.24987660097272207,0.18603515625,0.005126953125,1.3271484375,1.0,0.7528089887640449,True,coherent
505:query_child_last:head:533:V,restore,True,89,0.1962423324584961,0.19774832350484442,0.155029296875,-0.0596923828125,0.66259765625,0.9775280898876404,0.7078651685393258,True,coherent
513:colon:head:547:Q,noise,False,89,-0.22299365783005617,0.2335959445224719,-0.1673583984375,-1.070068359375,0.18408203125,0.9101123595505618,0.7303370786516854,True,coherent
513:colon:head:547:Q,noise,True,89,-0.06804113709524776,0.07429428314894773,-0.0517578125,-0.3828125,0.08762359619140625,0.8651685393258427,0.24719101123595505,False,below_rule
513:colon:head:547:Q,restore,False,89,-0.1823855625109726,0.19298784920338835,-0.1483154296875,-0.82763671875,0.189453125,0.9325842696629213,0.6629213483146067,True,coherent
513:colon:head:547:Q,restore,True,89,-0.05822346183691132,0.07893107446391931,-0.05078125,-0.41015625,0.55645751953125,0.797752808988764,0.25842696629213485,False,below_rule
513:colon:head:561:KV,noise,False,89,0.3098324550671524,0.3131749871071805,0.25048828125,-0.1240234375,1.0101165771484375,0.9775280898876404,0.8539325842696629,True,coherent
513:colon:head:561:KV,noise,True,89,0.06812514615862557,0.0711724463473545,0.050048828125,-0.0469970703125,0.486328125,0.898876404494382,0.19101123595505617,False,below_rule
513:colon:head:561:KV,restore,False,89,0.3200167109457295,0.3243536359808418,0.25927734375,-0.1279296875,1.82421875,0.9662921348314607,0.8314606741573034,True,coherent
513:colon:head:561:KV,restore,True,89,0.07478791140438465,0.07908086026652475,0.0556640625,-0.10906982421875,0.60791015625,0.9325842696629213,0.30337078651685395,False,below_rule
513:colon:head:594:Q,noise,False,89,0.6043878619590503,0.6049735251437413,0.48388671875,-0.02606201171875,1.857177734375,0.9887640449438202,0.9325842696629213,True,coherent
513:colon:head:594:Q,noise,True,89,0.13886629597524577,0.14786692415730338,0.1126708984375,-0.1318359375,0.59765625,0.9438202247191011,0.5617977528089888,True,coherent
513:colon:head:594:Q,restore,False,89,0.572952334800463,0.5748890008819237,0.522705078125,-0.064697265625,1.97900390625,0.9775280898876404,0.898876404494382,True,coherent
513:colon:head:594:Q,restore,True,89,0.16612267226315616,0.1702840355005157,0.125732421875,-0.1241455078125,0.7138671875,0.9325842696629213,0.5842696629213483,True,coherent
513:colon:head:595:Q,noise,False,89,0.46248292387201545,0.4678924217652739,0.373046875,-0.15826416015625,1.658935546875,0.9662921348314607,0.8876404494382022,True,coherent
513:colon:head:595:Q,noise,True,89,0.08520373869478033,0.09018136142344957,0.06591796875,-0.0770263671875,0.540283203125,0.898876404494382,0.34831460674157305,False,below_rule
513:colon:head:595:Q,restore,False,89,0.4062106528978669,0.410920646753204,0.377197265625,-0.1298828125,1.4638671875,0.9662921348314607,0.8876404494382022,True,coherent
513:colon:head:595:Q,restore,True,89,0.09788549616095725,0.10858859372942635,0.079833984375,-0.130859375,0.63623046875,0.8651685393258427,0.42696629213483145,True,heterogeneous
533:colon:head:547:Q,noise,False,89,-0.11330743853965503,0.12627843792518872,-0.0732421875,-0.5692138671875,0.1187744140625,0.8426966292134831,0.4157303370786517,True,coherent
533:colon:head:547:Q,noise,True,89,-0.15025421742642864,0.1532511121771309,-0.114715576171875,-0.5390625,0.04052734375,0.9438202247191011,0.5617977528089888,True,coherent
533:colon:head:547:Q,restore,False,89,-0.1178431993120172,0.12493922201435217,-0.08837890625,-1.11865234375,0.113037109375,0.898876404494382,0.449438202247191,True,coherent
533:colon:head:547:Q,restore,True,89,-0.14250043804725904,0.14757612849889176,-0.1170654296875,-0.72119140625,0.068359375,0.9325842696629213,0.5730337078651685,True,coherent
