config_id,comparator_config_id,source,site,receiver,channel,registry_section,is_direct_comparator,mediators,live_heads,raw_mean_signed,raw_mean_abs,increment_mean_signed,increment_mean_abs,increment_median,increment_std,positive_fraction,negative_fraction,sign_agreement,active_fraction,coherent,heterogeneous,retained,is_slot_control,extension_candidate,selected_for_extension,extension_priority
chain|src=L17H1|site=query_writer_union|recv=L21H18|ch=Q|med=none|live=L18H18,direct_chain|src=L17H1|site=query_writer_union|recv=L21H18|ch=Q|med=none|live=none,L17H1,query_writer_union,L21H18,Q,chain,False,none,L18H18,0.08950557708740234,0.08950557708740234,0.08950557708740234,0.08950557708740234,0.070953369140625,0.0667936355901114,1.0,0.0,1.0,0.2,False,False,False,False,False,False,
chain|src=L17H1|site=query_writer_union|recv=L21H18|ch=Q|med=none|live=L18H18+L18H19,direct_chain|src=L17H1|site=query_writer_union|recv=L21H18|ch=Q|med=none|live=none,L17H1,query_writer_union,L21H18,Q,chain,False,none,L18H18+L18H19,0.15979499816894532,0.15979499816894532,0.15979499816894532,0.15979499816894532,0.1375885009765625,0.10347000556455845,1.0,0.0,1.0,0.75,True,True,True,False,True,True,11.0
chain|src=L17H1|site=query_writer_union|recv=L21H18|ch=Q|med=none|live=L18H19,direct_chain|src=L17H1|site=query_writer_union|recv=L21H18|ch=Q|med=none|live=none,L17H1,query_writer_union,L21H18,Q,chain,False,none,L18H19,0.0456939697265625,0.0456939697265625,0.0456939697265625,0.0456939697265625,0.039005279541015625,0.03492739891599445,1.0,0.0,1.0,0.05,False,False,False,False,False,False,
chain|src=L17H1|site=query_writer_union|recv=L21H6|ch=Q|med=none|live=L18H18,direct_chain|src=L17H1|site=query_writer_union|recv=L21H6|ch=Q|med=none|live=none,L17H1,query_writer_union,L21H6,Q,chain,False,none,L18H18,0.12546844482421876,0.12546844482421876,0.12546844482421876,0.12546844482421876,0.12634658813476562,0.0749862900004859,1.0,0.0,1.0,0.6,True,True,True,False,True,False,
chain|src=L17H1|site=query_writer_union|recv=L21H6|ch=Q|med=none|live=L18H18+L18H19,direct_chain|src=L17H1|site=query_writer_union|recv=L21H6|ch=Q|med=none|live=none,L17H1,query_writer_union,L21H6,Q,chain,False,none,L18H18+L18H19,0.21608777046203614,0.21608777046203614,0.21608777046203614,0.21608777046203614,0.207427978515625,0.11938366364868139,1.0,0.0,1.0,0.85,True,True,True,False,True,True,8.0
chain|src=L17H1|site=query_writer_union|recv=L21H6|ch=Q|med=none|live=L18H19,direct_chain|src=L17H1|site=query_writer_union|recv=L21H6|ch=Q|med=none|live=none,L17H1,query_writer_union,L21H6,Q,chain,False,none,L18H19,0.06824860572814942,0.06824860572814942,0.06824860572814942,0.06824860572814942,0.054962158203125,0.04910496825937669,1.0,0.0,1.0,0.15,False,False,False,False,False,False,
chain|src=L17H1|site=query_writer_union|recv=L22H5|ch=Q|med=none|live=L18H18,direct_chain|src=L17H1|site=query_writer_union|recv=L22H5|ch=Q|med=none|live=none,L17H1,query_writer_union,L22H5,Q,chain,False,none,L18H18,0.12704954147338868,0.12712736129760743,0.12704954147338868,0.12712736129760743,0.12366485595703125,0.07062894897805429,0.95,0.05,0.95,0.65,True,True,True,False,True,False,
chain|src=L17H1|site=query_writer_union|recv=L22H5|ch=Q|med=none|live=L18H18+L18H19,direct_chain|src=L17H1|site=query_writer_union|recv=L22H5|ch=Q|med=none|live=none,L17H1,query_writer_union,L22H5,Q,chain,False,none,L18H18+L18H19,0.21040382385253906,0.21040382385253906,0.21040382385253906,0.21040382385253906,0.2063121795654297,0.12177421052008101,1.0,0.0,1.0,0.85,True,True,True,False,True,True,9.0
chain|src=L17H1|site=query_writer_union|recv=L22H5|ch=Q|med=none|live=L18H19,direct_chain|src=L17H1|site=query_writer_union|recv=L22H5|ch=Q|med=none|live=none,L17H1,query_writer_union,L22H5,Q,chain,False,none,L18H19,0.05706787109375,0.05719757080078125,0.05706787109375,0.05719757080078125,0.054901123046875,0.035004053239252354,0.95,0.05,0.95,0.1,False,False,False,False,False,False,
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18,direct_chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=none,L17H1,query_writer_union,L27H6,Q,chain,False,none,L18H18,0.8579025268554688,0.8582504272460938,0.8579025268554688,0.8582504272460938,0.85302734375,0.5464643249677154,0.95,0.05,0.95,0.9,True,True,True,False,True,True,6.0
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,direct_chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=none,L17H1,query_writer_union,L27H6,Q,chain,False,none,L18H18+L18H19,1.6627162933349608,1.6627162933349608,1.6627162933349608,1.6627162933349608,1.4998016357421875,1.0577233090395068,1.0,0.0,1.0,1.0,True,True,True,False,True,True,2.0
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H19,direct_chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=none,L17H1,query_writer_union,L27H6,Q,chain,False,none,L18H19,0.4212545394897461,0.4246713638305664,0.4212545394897461,0.4246713638305664,0.4486083984375,0.31192221806500997,0.9,0.1,0.9,0.8,True,True,True,False,True,True,7.0
direct_chain|src=L15H25|site=query_child_last|recv=L18H18|ch=Q|med=none|live=none,direct_chain|src=L15H25|site=query_child_last|recv=L18H18|ch=Q|med=none|live=none,L15H25,query_child_last,L18H18,Q,direct_comparator_chain,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_chain|src=L15H25|site=query_child_last|recv=L18H19|ch=Q|med=none|live=none,direct_chain|src=L15H25|site=query_child_last|recv=L18H19|ch=Q|med=none|live=none,L15H25,query_child_last,L18H19,Q,direct_comparator_chain,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=none,direct_chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=none,L15H25,query_sentence,L18H18,Q,direct_comparator_chain,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_chain|src=L15H25|site=query_sentence|recv=L18H19|ch=Q|med=none|live=none,direct_chain|src=L15H25|site=query_sentence|recv=L18H19|ch=Q|med=none|live=none,L15H25,query_sentence,L18H19,Q,direct_comparator_chain,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_chain|src=L17H1|site=query_writer_union|recv=L21H18|ch=Q|med=none|live=none,direct_chain|src=L17H1|site=query_writer_union|recv=L21H18|ch=Q|med=none|live=none,L17H1,query_writer_union,L21H18,Q,direct_comparator_chain,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_chain|src=L17H1|site=query_writer_union|recv=L21H6|ch=Q|med=none|live=none,direct_chain|src=L17H1|site=query_writer_union|recv=L21H6|ch=Q|med=none|live=none,L17H1,query_writer_union,L21H6,Q,direct_comparator_chain,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_chain|src=L17H1|site=query_writer_union|recv=L22H5|ch=Q|med=none|live=none,direct_chain|src=L17H1|site=query_writer_union|recv=L22H5|ch=Q|med=none|live=none,L17H1,query_writer_union,L22H5,Q,direct_comparator_chain,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=none,direct_chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=none,L17H1,query_writer_union,L27H6,Q,direct_comparator_chain,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact0_mother|recv=L16H1|ch=K|med=none|live=none,direct_l13_control|src=L13H18|site=fact0_mother|recv=L16H1|ch=K|med=none|live=none,L13H18,fact0_mother,L16H1,K,direct_comparator_l13_control,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact0_mother|recv=L16H1|ch=V|med=none|live=none,direct_l13_control|src=L13H18|site=fact0_mother|recv=L16H1|ch=V|med=none|live=none,L13H18,fact0_mother,L16H1,V,direct_comparator_l13_control,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact0_mother|recv=L16H21|ch=K|med=none|live=none,direct_l13_control|src=L13H18|site=fact0_mother|recv=L16H21|ch=K|med=none|live=none,L13H18,fact0_mother,L16H21,K,direct_comparator_l13_control,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact0_mother|recv=L16H21|ch=V|med=none|live=none,direct_l13_control|src=L13H18|site=fact0_mother|recv=L16H21|ch=V|med=none|live=none,L13H18,fact0_mother,L16H21,V,direct_comparator_l13_control,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact0_mother|recv=L18H18|ch=K|med=none|live=none,direct_l13_control|src=L13H18|site=fact0_mother|recv=L18H18|ch=K|med=none|live=none,L13H18,fact0_mother,L18H18,K,direct_comparator_l13_control,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact0_mother|recv=L18H18|ch=V|med=none|live=none,direct_l13_control|src=L13H18|site=fact0_mother|recv=L18H18|ch=V|med=none|live=none,L13H18,fact0_mother,L18H18,V,direct_comparator_l13_control,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact0_mother|recv=L18H19|ch=K|med=none|live=none,direct_l13_control|src=L13H18|site=fact0_mother|recv=L18H19|ch=K|med=none|live=none,L13H18,fact0_mother,L18H19,K,direct_comparator_l13_control,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact0_mother|recv=L18H19|ch=V|med=none|live=none,direct_l13_control|src=L13H18|site=fact0_mother|recv=L18H19|ch=V|med=none|live=none,L13H18,fact0_mother,L18H19,V,direct_comparator_l13_control,True,none,none,0.0,0.0,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_mother|recv=L16H1|ch=K|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_mother|recv=L16H1|ch=K|med=none|live=none,L13H18,fact2_mother,L16H1,K,direct_comparator_l13_control,True,none,none,0.00041904449462890623,0.0024038314819335937,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_mother|recv=L16H1|ch=V|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_mother|recv=L16H1|ch=V|med=none|live=none,L13H18,fact2_mother,L16H1,V,direct_comparator_l13_control,True,none,none,-0.00043468475341796876,0.002610588073730469,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_mother|recv=L16H21|ch=K|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_mother|recv=L16H21|ch=K|med=none|live=none,L13H18,fact2_mother,L16H21,K,direct_comparator_l13_control,True,none,none,-0.0015483856201171874,0.0037227630615234374,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_mother|recv=L16H21|ch=V|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_mother|recv=L16H21|ch=V|med=none|live=none,L13H18,fact2_mother,L16H21,V,direct_comparator_l13_control,True,none,none,-3.08990478515625e-05,0.0018848419189453126,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_mother|recv=L18H18|ch=K|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_mother|recv=L18H18|ch=K|med=none|live=none,L13H18,fact2_mother,L18H18,K,direct_comparator_l13_control,True,none,none,0.0016393661499023438,0.0031579971313476563,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_mother|recv=L18H18|ch=V|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_mother|recv=L18H18|ch=V|med=none|live=none,L13H18,fact2_mother,L18H18,V,direct_comparator_l13_control,True,none,none,-0.0005971908569335938,0.0022527694702148436,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_mother|recv=L18H19|ch=K|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_mother|recv=L18H19|ch=K|med=none|live=none,L13H18,fact2_mother,L18H19,K,direct_comparator_l13_control,True,none,none,0.0004322052001953125,0.0024585723876953125,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_mother|recv=L18H19|ch=V|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_mother|recv=L18H19|ch=V|med=none|live=none,L13H18,fact2_mother,L18H19,V,direct_comparator_l13_control,True,none,none,0.00035037994384765623,0.002419853210449219,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_template|recv=L16H1|ch=K|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_template|recv=L16H1|ch=K|med=none|live=none,L13H18,fact2_template,L16H1,K,direct_comparator_l13_control,True,none,none,-9.021759033203124e-05,0.0019666671752929686,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_template|recv=L16H1|ch=V|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_template|recv=L16H1|ch=V|med=none|live=none,L13H18,fact2_template,L16H1,V,direct_comparator_l13_control,True,none,none,0.0005334854125976562,0.0026102066040039062,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_template|recv=L16H21|ch=K|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_template|recv=L16H21|ch=K|med=none|live=none,L13H18,fact2_template,L16H21,K,direct_comparator_l13_control,True,none,none,-0.0018491744995117188,0.0031744003295898437,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_template|recv=L16H21|ch=V|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_template|recv=L16H21|ch=V|med=none|live=none,L13H18,fact2_template,L16H21,V,direct_comparator_l13_control,True,none,none,-0.00039539337158203127,0.0022768020629882813,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_template|recv=L18H18|ch=K|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_template|recv=L18H18|ch=K|med=none|live=none,L13H18,fact2_template,L18H18,K,direct_comparator_l13_control,True,none,none,-4.2724609375e-05,0.001822662353515625,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_template|recv=L18H18|ch=V|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_template|recv=L18H18|ch=V|med=none|live=none,L13H18,fact2_template,L18H18,V,direct_comparator_l13_control,True,none,none,0.0005720138549804687,0.0015554428100585938,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_template|recv=L18H19|ch=K|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_template|recv=L18H19|ch=K|med=none|live=none,L13H18,fact2_template,L18H19,K,direct_comparator_l13_control,True,none,none,0.0007795333862304687,0.0028451919555664063,,,,,,,,,,,,False,False,False,
direct_l13_control|src=L13H18|site=fact2_template|recv=L18H19|ch=V|med=none|live=none,direct_l13_control|src=L13H18|site=fact2_template|recv=L18H19|ch=V|med=none|live=none,L13H18,fact2_template,L18H19,V,direct_comparator_l13_control,True,none,none,0.0004486083984375,0.00198211669921875,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact1_mother|recv=L16H1|ch=K|med=none|live=none,direct_l13_primary|src=L13H18|site=fact1_mother|recv=L16H1|ch=K|med=none|live=none,L13H18,fact1_mother,L16H1,K,direct_comparator_l13_primary,True,none,none,0.00181427001953125,0.002497100830078125,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact1_mother|recv=L16H1|ch=V|med=none|live=none,direct_l13_primary|src=L13H18|site=fact1_mother|recv=L16H1|ch=V|med=none|live=none,L13H18,fact1_mother,L16H1,V,direct_comparator_l13_primary,True,none,none,0.0007631301879882813,0.002459144592285156,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact1_mother|recv=L16H21|ch=K|med=none|live=none,direct_l13_primary|src=L13H18|site=fact1_mother|recv=L16H21|ch=K|med=none|live=none,L13H18,fact1_mother,L16H21,K,direct_comparator_l13_primary,True,none,none,0.0001422882080078125,0.0022670745849609373,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact1_mother|recv=L16H21|ch=V|med=none|live=none,direct_l13_primary|src=L13H18|site=fact1_mother|recv=L16H21|ch=V|med=none|live=none,L13H18,fact1_mother,L16H21,V,direct_comparator_l13_primary,True,none,none,0.0015771865844726562,0.0018106460571289062,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact1_mother|recv=L18H18|ch=K|med=none|live=none,direct_l13_primary|src=L13H18|site=fact1_mother|recv=L18H18|ch=K|med=none|live=none,L13H18,fact1_mother,L18H18,K,direct_comparator_l13_primary,True,none,none,0.02261199951171875,0.02825469970703125,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact1_mother|recv=L18H18|ch=V|med=none|live=none,direct_l13_primary|src=L13H18|site=fact1_mother|recv=L18H18|ch=V|med=none|live=none,L13H18,fact1_mother,L18H18,V,direct_comparator_l13_primary,True,none,none,-0.004702568054199219,0.006023216247558594,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact1_mother|recv=L18H19|ch=K|med=none|live=none,direct_l13_primary|src=L13H18|site=fact1_mother|recv=L18H19|ch=K|med=none|live=none,L13H18,fact1_mother,L18H19,K,direct_comparator_l13_primary,True,none,none,0.010555267333984375,0.013576507568359375,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact1_mother|recv=L18H19|ch=V|med=none|live=none,direct_l13_primary|src=L13H18|site=fact1_mother|recv=L18H19|ch=V|med=none|live=none,L13H18,fact1_mother,L18H19,V,direct_comparator_l13_primary,True,none,none,0.006534576416015625,0.00749969482421875,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H1|ch=K|med=none|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H1|ch=K|med=none|live=none,L13H18,fact3_mother,L16H1,K,direct_comparator_l13_primary,True,none,none,0.0016420364379882812,0.003782844543457031,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H1|ch=V|med=none|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H1|ch=V|med=none|live=none,L13H18,fact3_mother,L16H1,V,direct_comparator_l13_primary,True,none,none,0.001102447509765625,0.002733612060546875,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H21|ch=K|med=none|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H21|ch=K|med=none|live=none,L13H18,fact3_mother,L16H21,K,direct_comparator_l13_primary,True,none,none,-0.0004520416259765625,0.0019313812255859375,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H21|ch=V|med=none|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H21|ch=V|med=none|live=none,L13H18,fact3_mother,L16H21,V,direct_comparator_l13_primary,True,none,none,-0.0009519577026367188,0.0022550582885742187,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact3_mother|recv=L18H18|ch=K|med=none|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L18H18|ch=K|med=none|live=none,L13H18,fact3_mother,L18H18,K,direct_comparator_l13_primary,True,none,none,0.013865470886230469,0.021697044372558594,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact3_mother|recv=L18H18|ch=V|med=none|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L18H18|ch=V|med=none|live=none,L13H18,fact3_mother,L18H18,V,direct_comparator_l13_primary,True,none,none,-0.0019374847412109374,0.0030010223388671877,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact3_mother|recv=L18H19|ch=K|med=none|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L18H19|ch=K|med=none|live=none,L13H18,fact3_mother,L18H19,K,direct_comparator_l13_primary,True,none,none,0.011458206176757812,0.015786361694335938,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact3_mother|recv=L18H19|ch=V|med=none|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L18H19|ch=V|med=none|live=none,L13H18,fact3_mother,L18H19,V,direct_comparator_l13_primary,True,none,none,0.0038816452026367186,0.005496025085449219,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact3_template|recv=L16H1|ch=K|med=none|live=none,direct_l13_primary|src=L13H18|site=fact3_template|recv=L16H1|ch=K|med=none|live=none,L13H18,fact3_template,L16H1,K,direct_comparator_l13_primary,True,none,none,0.002289009094238281,0.004709053039550781,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact3_template|recv=L16H1|ch=V|med=none|live=none,direct_l13_primary|src=L13H18|site=fact3_template|recv=L16H1|ch=V|med=none|live=none,L13H18,fact3_template,L16H1,V,direct_comparator_l13_primary,True,none,none,0.00037746429443359376,0.0022115707397460938,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact3_template|recv=L16H21|ch=K|med=none|live=none,direct_l13_primary|src=L13H18|site=fact3_template|recv=L16H21|ch=K|med=none|live=none,L13H18,fact3_template,L16H21,K,direct_comparator_l13_primary,True,none,none,-0.0002185821533203125,0.0030529022216796873,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact3_template|recv=L16H21|ch=V|med=none|live=none,direct_l13_primary|src=L13H18|site=fact3_template|recv=L16H21|ch=V|med=none|live=none,L13H18,fact3_template,L16H21,V,direct_comparator_l13_primary,True,none,none,-0.0008745193481445312,0.0020921707153320314,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact3_template|recv=L18H18|ch=K|med=none|live=none,direct_l13_primary|src=L13H18|site=fact3_template|recv=L18H18|ch=K|med=none|live=none,L13H18,fact3_template,L18H18,K,direct_comparator_l13_primary,True,none,none,0.02964191436767578,0.03567523956298828,,,,,,,,,,,,False,False,False,
direct_l13_primary|src=L13H18|site=fact3_template|recv=L18H18|ch=V|med=none|live=none,direct_l13_primary|src=L13H18|site=fact3_template|recv=L18H18|ch=V|med=none|live=none,L13H18,fact3_template,L18H18,V,direct_comparator_l13_primary,True,none,none,-0.0015928268432617188,0.0031057357788085937,,,,,,,,,,,,False,False,False,
